survey_id,employee_id,survey_date,satisfaction_score,work_life_balance_score,manager_effectiveness_score
S00322_2,E00322,2025-09-17,9,8,7
S00323_1,E00323,2025-07-24,8,9,6
S00323_2,E00323,2025-09-04,6,10,8
S00323_3,E00323,2025-09-16,8,6,9
S00324_1,E00324,2025-09-05,8,9,7
S00325_1,E00325,2025-09-02,9,4,8
S00326_1,E00326,2025-10-15,4,6,3
S00327_1,E00327,2025-08-08,7,9,9
S00327_2,E00327,2025-09-05,8,8,8
S00328_1,E00328,2025-08-25,6,9,7
S00329_1,E00329,2025-09-21,5,7,5
S00329_2,E00329,2025-12-25,7,6,6
S00330_1,E00330,2025-09-16,7,6,7
S00330_2,E00330,2025-10-10,7,7,8
S00331_1,E00331,2025-09-11,10,9,10
S00331_2,E00331,2025-10-19,7,8,9
S00332_1,E00332,2025-07-30,10,7,8
S00332_2,E00332,2025-10-20,7,6,6
S00333_1,E00333,2025-08-16,6,6,6
S00333_2,E00333,2025-11-12,4,6,6
S00333_3,E00333,2025-11-24,5,4,5
S00334_1,E00334,2025-08-03,10,10,10
S00334_2,E00334,2025-09-22,9,9,10
S00334_3,E00334,2025-11-23,10,10,9
S00335_1,E00335,2025-10-19,4,1,5
S00336_1,E00336,2025-07-24,4,8,7
S00336_2,E00336,2025-10-18,6,7,6
S00337_1,E00337,2025-07-20,6,9,7
S00338_1,E00338,2025-10-09,9,9,8
S00339_1,E00339,2025-07-02,3,5,5
S00339_2,E00339,2025-10-10,3,5,7
S00340_1,E00340,2025-07-07,8,8,10
S00340_2,E00340,2025-08-18,7,7,6
S00340_3,E00340,2025-12-26,6,8,9
S00341_1,E00341,2025-07-14,9,7,6
S00341_2,E00341,2025-09-24,4,8,5
S00341_3,E00341,2025-10-09,6,6,7
S00342_1,E00342,2025-10-23,7,7,8
S00342_2,E00342,2025-12-26,7,6,6
S00343_1,E00343,2025-08-11,6,4,4
S00343_2,E00343,2025-10-29,5,3,5
S00344_1,E00344,2025-07-09,9,7,8
S00344_2,E00344,2025-07-17,8,9,3
S00344_3,E00344,2025-11-06,8,8,5
S00345_1,E00345,2025-07-27,4,3,1
S00345_2,E00345,2025-11-21,2,4,3
S00345_3,E00345,2025-12-04,3,5,1
S00346_1,E00346,2025-10-04,6,7,6
S00347_1,E00347,2025-07-08,8,8,9
S00347_2,E00347,2025-10-22,5,9,8
S00348_1,E00348,2025-10-11,6,5,7
S00348_2,E00348,2025-10-16,6,6,9
S00348_3,E00348,2025-12-22,8,6,8
S00349_1,E00349,2025-11-16,8,6,7
S00350_1,E00350,2025-10-04,4,6,5
S00351_1,E00351,2025-09-15,8,8,10
S00351_2,E00351,2025-09-28,8,7,8
S00352_1,E00352,2025-07-20,8,7,9
S00353_1,E00353,2025-08-03,9,8,6
S00353_2,E00353,2025-10-26,8,8,8
S00354_1,E00354,2025-07-08,7,6,7
S00355_1,E00355,2025-10-30,5,6,6
S00355_2,E00355,2025-12-03,4,4,5
S00356_1,E00356,2025-07-07,7,7,7
S00356_2,E00356,2025-11-24,8,10,8
S00356_3,E00356,2025-12-29,8,10,8
S00357_1,E00357,2025-07-22,9,9,10
S00357_2,E00357,2025-11-14,10,10,10
S00358_1,E00358,2025-09-22,9,10,8
S00359_1,E00359,2025-09-20,6,4,6
S00360_1,E00360,2025-11-06,8,10,4
S00360_2,E00360,2025-12-10,9,7,5
S00361_1,E00361,2025-09-28,6,8,6
S00361_2,E00361,2025-12-09,7,5,6
S00362_1,E00362,2025-09-08,5,9,4
S00362_2,E00362,2025-10-24,6,5,5
S00362_3,E00362,2025-12-29,4,3,6
S00363_1,E00363,2025-08-01,7,6,9
S00363_2,E00363,2025-12-20,8,6,8
S00364_1,E00364,2025-08-26,6,7,8
S00364_2,E00364,2025-12-31,6,8,9
S00365_1,E00365,2025-11-28,5,8,8
S00366_1,E00366,2025-10-18,4,4,9
S00367_1,E00367,2025-08-19,8,6,10
S00368_1,E00368,2025-09-24,8,7,4
S00368_2,E00368,2025-12-08,8,9,6
S00369_1,E00369,2025-07-16,9,7,8
S00369_2,E00369,2025-07-17,9,10,9
S00369_3,E00369,2025-08-02,7,7,8
S00370_1,E00370,2025-11-10,9,8,9
S00371_1,E00371,2025-08-02,6,7,8
S00372_1,E00372,2025-08-20,9,10,8
S00372_2,E00372,2025-09-27,8,9,8
S00372_3,E00372,2025-10-17,9,7,7
S00373_1,E00373,2025-08-31,7,4,6
S00373_2,E00373,2025-11-01,9,8,8
S00374_1,E00374,2025-08-26,10,8,9
S00375_1,E00375,2025-10-04,8,8,8
S00375_2,E00375,2025-12-17,8,5,5
S00376_1,E00376,2025-08-08,10,9,10
S00376_2,E00376,2025-09-22,9,10,7
S00377_1,E00377,2025-11-12,8,3,7
S00377_2,E00377,2025-12-25,5,7,5
S00378_1,E00378,2025-07-22,8,8,10
S00379_1,E00379,2025-07-22,7,9,7
S00379_2,E00379,2025-09-30,7,7,8
S00380_1,E00380,2025-09-05,10,10,10
S00380_2,E00380,2025-11-17,7,8,10
S00380_3,E00380,2025-12-31,8,9,8
S00381_1,E00381,2025-08-18,5,2,6
S00382_1,E00382,2025-10-12,5,3,5
S00382_2,E00382,2025-12-23,7,5,5
S00383_1,E00383,2025-10-24,6,6,8
S00384_1,E00384,2025-10-14,6,2,8
S00385_1,E00385,2025-08-21,5,4,6
S00385_2,E00385,2025-11-06,9,3,6
S00385_3,E00385,2025-11-28,5,5,4
S00386_1,E00386,2025-09-02,8,8,8
S00387_1,E00387,2025-08-25,6,9,9
S00387_2,E00387,2025-11-04,9,8,6
S00387_3,E00387,2025-12-26,8,6,8
S00388_1,E00388,2025-10-27,8,8,8
S00389_1,E00389,2025-12-19,8,6,9
S00390_1,E00390,2025-07-02,6,8,7
S00390_2,E00390,2025-12-01,7,8,7
S00391_1,E00391,2025-07-28,7,8,10
S00391_2,E00391,2025-09-22,6,6,7
S00392_1,E00392,2025-08-25,6,6,9
S00393_1,E00393,2025-08-04,7,8,4
S00393_2,E00393,2025-09-24,3,5,5
S00394_1,E00394,2025-07-21,7,7,6
S00394_2,E00394,2025-12-06,7,7,7
S00395_1,E00395,2025-09-01,6,7,10
S00395_2,E00395,2025-09-23,5,7,4
S00395_3,E00395,2025-09-26,7,9,5
S00396_1,E00396,2025-07-21,5,5,7
S00397_1,E00397,2025-08-12,5,8,6
S00397_2,E00397,2025-10-29,5,8,5
S00398_1,E00398,2025-07-19,7,10,9
S00398_2,E00398,2025-11-01,10,10,8
S00399_1,E00399,2025-08-11,7,7,6
S00399_2,E00399,2025-10-07,9,6,4
S00399_3,E00399,2025-11-22,4,6,5
S00400_1,E00400,2025-12-02,8,5,6
S00401_1,E00401,2025-09-16,7,8,10
S00402_1,E00402,2025-07-18,7,7,5
S00402_2,E00402,2025-07-25,6,7,6
S00403_1,E00403,2025-10-13,10,8,8
S00403_2,E00403,2025-10-21,8,7,9
S00403_3,E00403,2025-12-08,8,8,8
S00404_1,E00404,2025-09-07,7,8,6
S00404_2,E00404,2025-11-02,8,10,4
S00405_1,E00405,2025-12-02,6,7,7
S00406_1,E00406,2025-09-22,7,7,6
S00407_1,E00407,2025-11-07,10,9,10
S00407_2,E00407,2025-11-24,10,10,9
S00407_3,E00407,2025-12-31,6,9,10
S00408_1,E00408,2025-09-04,9,8,7
S00409_1,E00409,2025-10-06,7,3,6
S00409_2,E00409,2025-12-12,7,7,8
S00409_3,E00409,2025-12-15,8,8,6
S00410_1,E00410,2025-08-02,7,6,5
S00410_2,E00410,2025-11-11,7,7,7
S00411_1,E00411,2025-08-01,5,5,6
S00411_2,E00411,2025-09-09,7,8,7
S00411_3,E00411,2025-12-28,7,7,6
S00412_1,E00412,2025-09-25,3,1,4
S00412_2,E00412,2025-10-17,3,3,4
S00413_1,E00413,2025-10-22,5,8,8
S00413_2,E00413,2025-12-26,10,9,10
S00414_1,E00414,2025-11-09,7,7,10
S00415_1,E00415,2025-10-06,8,8,10
S00415_2,E00415,2025-12-14,8,9,10
S00416_1,E00416,2025-07-26,6,9,7
S00416_2,E00416,2025-09-22,6,5,6
S00417_1,E00417,2025-07-02,7,6,8
S00417_2,E00417,2025-11-20,9,8,7
S00418_1,E00418,2025-09-14,8,5,8
S00418_2,E00418,2025-11-14,7,6,8
S00418_3,E00418,2025-12-16,7,6,7
S00419_1,E00419,2025-09-04,8,10,9
S00420_1,E00420,2025-08-11,5,8,6
S00420_2,E00420,2025-10-16,7,6,8
S00421_1,E00421,2025-07-27,7,8,7
S00421_2,E00421,2025-08-26,5,7,6
S00421_3,E00421,2025-10-05,6,9,8
S00422_1,E00422,2025-10-12,3,3,3
S00422_2,E00422,2025-10-31,2,3,3
S00423_1,E00423,2025-09-09,8,9,10
S00423_2,E00423,2025-10-18,9,9,9
S00424_1,E00424,2025-10-17,9,7,10
S00425_1,E00425,2025-11-13,9,8,7
S00425_2,E00425,2025-12-03,8,10,7
S00425_3,E00425,2025-12-23,4,7,8
S00426_1,E00426,2025-09-14,7,7,6
S00427_1,E00427,2025-07-03,8,6,7
S00427_2,E00427,2025-07-26,5,6,5
S00428_1,E00428,2025-07-02,7,4,8
S00428_2,E00428,2025-10-20,6,7,7
S00429_1,E00429,2025-10-11,6,7,5
S00429_2,E00429,2025-11-06,8,7,10
S00430_1,E00430,2025-09-02,7,8,8
S00430_2,E00430,2025-12-06,7,9,9
S00431_1,E00431,2025-07-10,4,4,6
S00432_1,E00432,2025-07-29,8,10,8
S00432_2,E00432,2025-09-16,10,9,9
S00433_1,E00433,2025-11-19,7,6,5
S00433_2,E00433,2025-12-22,9,7,5
S00434_1,E00434,2025-12-28,6,7,8
S00435_1,E00435,2025-10-02,7,8,6
S00435_2,E00435,2025-10-23,10,9,10
S00435_3,E00435,2025-12-09,8,10,9
S00436_1,E00436,2025-10-07,6,7,6
S00436_2,E00436,2025-11-08,6,9,7
S00437_1,E00437,2025-08-30,6,8,7
S00438_1,E00438,2025-08-04,6,7,5
S00438_2,E00438,2025-10-13,8,6,7
S00439_1,E00439,2025-11-19,6,8,9
S00439_2,E00439,2025-12-02,7,8,6
S00439_3,E00439,2025-12-10,6,6,9
S00440_1,E00440,2025-08-11,10,7,8
S00441_1,E00441,2025-07-12,5,6,6
S00441_2,E00441,2025-08-03,7,7,9
S00441_3,E00441,2025-12-12,6,6,6
S00442_1,E00442,2025-11-17,9,9,8
S00443_1,E00443,2025-07-29,8,10,8
S00443_2,E00443,2025-08-13,9,8,9
S00443_3,E00443,2025-11-03,9,7,10
S00444_1,E00444,2025-11-05,8,6,10
S00445_1,E00445,2025-08-07,9,10,10
S00445_2,E00445,2025-09-10,10,10,9
S00446_1,E00446,2025-07-22,5,5,5
S00447_1,E00447,2025-08-05,9,10,10
S00447_2,E00447,2025-09-14,7,8,9
S00447_3,E00447,2025-10-26,8,8,9
S00448_1,E00448,2025-07-04,8,5,6
S00449_1,E00449,2025-12-12,9,7,7
S00450_1,E00450,2025-08-24,8,8,9
S00451_1,E00451,2025-12-02,6,4,6
S00452_1,E00452,2025-07-12,8,7,10
S00452_2,E00452,2025-07-13,9,8,8
S00453_1,E00453,2025-07-10,7,8,9
S00453_2,E00453,2025-11-28,5,9,10
S00454_1,E00454,2025-07-11,7,7,4
S00454_2,E00454,2025-10-19,5,6,5
S00455_1,E00455,2025-07-18,6,6,7
S00456_1,E00456,2025-09-12,4,6,5
S00456_2,E00456,2025-10-11,4,3,5
S00457_1,E00457,2025-07-27,6,7,5
S00458_1,E00458,2025-09-23,10,10,10
S00458_2,E00458,2025-10-11,8,9,9
S00459_1,E00459,2025-08-24,6,10,6
S00460_1,E00460,2025-07-14,10,10,7
S00461_1,E00461,2025-07-20,4,4,4
S00461_2,E00461,2025-08-20,4,3,5
S00461_3,E00461,2025-12-18,3,5,5
S00462_1,E00462,2025-07-25,8,7,7
S00462_2,E00462,2025-11-26,8,6,4
S00463_1,E00463,2025-10-14,5,7,5
S00463_2,E00463,2025-10-25,6,6,5
S00464_1,E00464,2025-07-23,6,6,6
S00464_2,E00464,2025-07-26,6,6,4
S00464_3,E00464,2025-07-27,4,6,4
S00465_1,E00465,2025-07-02,7,10,7
S00465_2,E00465,2025-10-10,7,8,7
S00466_1,E00466,2025-11-24,5,6,5
S00467_1,E00467,2025-08-29,8,8,4
S00468_1,E00468,2025-07-07,9,7,7
S00468_2,E00468,2025-10-06,6,8,7
S00468_3,E00468,2025-11-24,8,8,7
S00469_1,E00469,2025-11-30,9,9,8
S00470_1,E00470,2025-08-11,9,8,8
S00470_2,E00470,2025-10-24,8,10,7
S00471_1,E00471,2025-10-02,8,9,9
S00472_1,E00472,2025-08-19,6,7,7
S00472_2,E00472,2025-10-11,4,7,5
S00473_1,E00473,2025-09-29,6,9,8
S00474_1,E00474,2025-07-19,9,7,7
S00474_2,E00474,2025-08-25,8,7,8
S00475_1,E00475,2025-07-20,4,6,4
S00475_2,E00475,2025-11-24,5,4,4
S00475_3,E00475,2025-12-19,6,6,3
S00476_1,E00476,2025-08-03,7,6,5
S00476_2,E00476,2025-10-12,6,7,6
S00477_1,E00477,2025-08-01,8,8,8
S00477_2,E00477,2025-10-04,7,10,8
S00477_3,E00477,2025-12-06,8,7,9
S00478_1,E00478,2025-08-13,9,9,7
S00479_1,E00479,2025-08-27,9,8,7
S00479_2,E00479,2025-09-21,6,7,6
S00479_3,E00479,2025-11-01,5,4,7
S00480_1,E00480,2025-10-25,4,3,2
S00481_1,E00481,2025-07-27,8,8,8
S00481_2,E00481,2025-08-07,8,7,9
S00481_3,E00481,2025-12-13,7,8,8
S00482_1,E00482,2025-10-12,5,7,8
S00483_1,E00483,2025-10-12,9,10,9
S00483_2,E00483,2025-12-27,7,9,10
S00483_3,E00483,2025-12-31,10,8,9
S00484_1,E00484,2025-07-04,7,6,8
S00484_2,E00484,2025-12-18,8,8,9
S00485_1,E00485,2025-08-07,9,9,9
S00486_1,E00486,2025-11-01,10,10,9
S00486_2,E00486,2025-11-30,8,10,8
S00487_1,E00487,2025-12-08,6,4,4
S00488_1,E00488,2025-10-25,5,4,5
S00489_1,E00489,2025-07-04,7,7,6
S00489_2,E00489,2025-10-25,6,6,7
S00490_1,E00490,2025-10-19,7,6,9
S00490_2,E00490,2025-11-27,7,6,8
S00491_1,E00491,2025-08-04,7,9,8
S00492_1,E00492,2025-10-14,7,5,9
S00492_2,E00492,2025-10-16,10,8,9
S00493_1,E00493,2025-10-26,9,8,7
S00493_2,E00493,2025-11-10,7,10,9
S00494_1,E00494,2025-12-20,5,5,5
S00495_1,E00495,2025-07-15,9,8,7
S00495_2,E00495,2025-10-09,8,9,10
S00496_1,E00496,2025-09-13,10,10,8
S00496_2,E00496,2025-12-18,9,7,10
S00497_1,E00497,2025-08-05,6,4,6
S00497_2,E00497,2025-10-28,5,2,5
S00498_1,E00498,2025-07-18,7,10,7
S00498_2,E00498,2025-11-01,7,10,7
S00498_3,E00498,2025-12-13,8,8,7
S00499_1,E00499,2025-07-27,7,6,5
S00499_2,E00499,2025-08-14,9,6,7
S00499_3,E00499,2025-08-30,7,9,7
S00500_1,E00500,2025-08-27,6,6,6
S00500_2,E00500,2025-09-12,3,6,7
S00501_1,E00501,2025-08-18,10,8,8
S00501_2,E00501,2025-11-05,9,8,8
S00502_1,E00502,2025-09-13,8,7,8
S00503_1,E00503,2025-07-08,6,8,7
S00503_2,E00503,2025-09-06,7,9,8
S00503_3,E00503,2025-12-15,7,7,6
S00504_1,E00504,2025-07-21,6,7,7
S00504_2,E00504,2025-11-19,6,6,7
S00505_1,E00505,2025-11-01,8,6,5
S00505_2,E00505,2025-11-19,5,5,6
S00506_1,E00506,2025-07-04,4,3,4
S00507_1,E00507,2025-11-04,7,7,6
S00507_2,E00507,2025-12-28,8,6,6
S00508_1,E00508,2025-08-05,5,5,2
S00509_1,E00509,2025-11-28,5,8,7
S00510_1,E00510,2025-09-06,7,8,5
S00510_2,E00510,2025-09-25,7,6,8
S00510_3,E00510,2025-12-03,6,5,8
S00511_1,E00511,2025-10-06,4,9,8
S00512_1,E00512,2025-08-01,4,5,5
S00512_2,E00512,2025-09-17,6,7,4
S00513_1,E00513,2025-09-05,7,7,6
S00513_2,E00513,2025-09-09,6,6,6
S00514_1,E00514,2025-09-29,10,10,10
S00514_2,E00514,2025-11-16,10,10,10
S00514_3,E00514,2025-12-31,10,10,10
S00515_1,E00515,2025-07-08,6,6,8
S00516_1,E00516,2025-07-21,7,10,7
S00516_2,E00516,2025-12-14,9,8,10
S00517_1,E00517,2025-10-01,6,8,8
S00518_1,E00518,2025-08-02,8,6,8
S00519_1,E00519,2025-07-31,7,6,8
S00519_2,E00519,2025-08-12,7,6,10
S00520_1,E00520,2025-09-25,7,5,5
S00521_1,E00521,2025-11-08,7,6,4
S00521_2,E00521,2025-11-28,4,4,4
S00522_1,E00522,2025-08-15,6,6,8
S00523_1,E00523,2025-07-28,5,4,4
S00523_2,E00523,2025-08-29,5,7,4
S00523_3,E00523,2025-12-03,4,7,3
S00524_1,E00524,2025-12-28,8,7,8
S00525_1,E00525,2025-11-09,8,7,5
S00525_2,E00525,2025-12-20,6,10,4
S00526_1,E00526,2025-10-29,3,6,6
S00527_1,E00527,2025-12-24,7,9,5
S00528_1,E00528,2025-09-12,6,5,8
S00528_2,E00528,2025-10-16,7,7,6
S00528_3,E00528,2025-10-23,7,5,4
S00529_1,E00529,2025-12-20,5,7,4
S00530_1,E00530,2025-08-03,4,4,4
S00530_2,E00530,2025-09-23,4,2,6
S00530_3,E00530,2025-12-04,6,7,3
S00531_1,E00531,2025-09-02,6,6,9
S00532_1,E00532,2025-07-22,6,9,9
S00532_2,E00532,2025-09-08,7,6,10
S00533_1,E00533,2025-12-15,6,6,7
S00534_1,E00534,2025-07-28,7,10,6
S00534_2,E00534,2025-10-24,7,5,8
S00535_1,E00535,2025-08-29,10,9,6
S00535_2,E00535,2025-11-23,9,9,8
S00536_1,E00536,2025-07-21,8,9,9
S00536_2,E00536,2025-07-27,9,8,8
S00537_1,E00537,2025-12-21,8,9,9
S00538_1,E00538,2025-08-04,8,9,8
S00538_2,E00538,2025-08-12,9,10,5
S00538_3,E00538,2025-11-12,10,10,9
S00539_1,E00539,2025-10-18,8,8,8
S00540_1,E00540,2025-11-29,4,4,7
S00540_2,E00540,2025-12-02,6,3,4
S00541_1,E00541,2025-09-16,9,8,8
S00541_2,E00541,2025-09-22,7,8,7
S00542_1,E00542,2025-07-31,6,6,7
S00542_2,E00542,2025-12-23,7,7,6
S00543_1,E00543,2025-09-18,8,6,10
S00544_1,E00544,2025-10-29,4,5,5
S00544_2,E00544,2025-12-03,3,5,5
S00544_3,E00544,2025-12-09,4,7,4
S00545_1,E00545,2025-09-24,9,8,6
S00545_2,E00545,2025-12-20,6,4,4
S00546_1,E00546,2025-08-14,8,6,5
S00546_2,E00546,2025-10-13,8,7,7
S00547_1,E00547,2025-10-04,8,6,9
S00548_1,E00548,2025-08-27,7,5,8
S00549_1,E00549,2025-11-15,6,7,9
S00549_2,E00549,2025-11-23,5,9,7
S00550_1,E00550,2025-10-05,8,7,7
S00550_2,E00550,2025-12-16,7,6,7
S00551_1,E00551,2025-10-11,6,6,4
S00551_2,E00551,2025-10-30,4,6,5
S00552_1,E00552,2025-08-20,9,10,8
S00552_2,E00552,2025-11-12,10,10,9
S00552_3,E00552,2025-12-26,9,10,10
S00553_1,E00553,2025-12-23,6,8,9
S00554_1,E00554,2025-09-11,10,9,8
S00554_2,E00554,2025-12-20,9,9,7
S00555_1,E00555,2025-07-12,7,7,7
S00555_2,E00555,2025-08-24,6,7,7
S00556_1,E00556,2025-07-04,10,10,10
S00556_2,E00556,2025-08-11,9,9,7
S00556_3,E00556,2025-09-20,7,8,9
S00557_1,E00557,2025-10-07,8,8,10
S00557_2,E00557,2025-12-20,7,8,9
S00558_1,E00558,2025-07-07,8,9,6
S00558_2,E00558,2025-11-16,8,8,8
S00559_1,E00559,2025-11-12,6,7,6
S00559_2,E00559,2025-11-23,7,9,6
S00560_1,E00560,2025-10-19,7,5,2
S00561_1,E00561,2025-08-16,9,8,8
S00561_2,E00561,2025-12-21,8,10,7
S00562_1,E00562,2025-10-30,6,7,5
S00562_2,E00562,2025-11-20,5,7,3
S00563_1,E00563,2025-09-13,7,5,7
S00563_2,E00563,2025-09-19,7,8,5
S00564_1,E00564,2025-07-29,7,6,7
S00565_1,E00565,2025-11-06,5,6,4
S00565_2,E00565,2025-11-15,7,5,9
S00566_1,E00566,2025-07-08,6,6,3
S00567_1,E00567,2025-08-11,5,5,7
S00567_2,E00567,2025-08-19,7,9,7
S00568_1,E00568,2025-08-10,9,9,10
S00568_2,E00568,2025-09-23,10,10,8
S00569_1,E00569,2025-07-16,5,7,4
S00569_2,E00569,2025-09-13,6,6,4
S00570_1,E00570,2025-08-23,10,10,10
S00570_2,E00570,2025-09-06,10,10,8
S00570_3,E00570,2025-11-01,9,9,10
S00571_1,E00571,2025-08-10,6,9,7
S00571_2,E00571,2025-11-23,6,7,6
S00571_3,E00571,2025-12-10,5,5,7
S00572_1,E00572,2025-09-19,8,8,9
S00572_2,E00572,2025-11-06,10,9,10
S00573_1,E00573,2025-07-04,6,9,5
S00573_2,E00573,2025-12-11,8,6,8
S00574_1,E00574,2025-09-01,10,9,8
S00574_2,E00574,2025-09-04,10,8,9
S00575_1,E00575,2025-07-26,9,6,8
S00575_2,E00575,2025-10-27,8,10,9
S00576_1,E00576,2025-12-05,5,7,2
S00576_2,E00576,2025-12-10,7,8,6
S00577_1,E00577,2025-07-02,7,7,5
S00577_2,E00577,2025-09-20,5,6,6
S00577_3,E00577,2025-11-02,4,8,7
S00578_1,E00578,2025-08-10,5,6,5
S00578_2,E00578,2025-09-21,5,4,3
S00579_1,E00579,2025-09-19,7,10,8
S00579_2,E00579,2025-10-24,8,8,8
S00580_1,E00580,2025-11-21,7,5,6
S00581_1,E00581,2025-09-10,5,6,7
S00581_2,E00581,2025-12-03,8,7,5
S00582_1,E00582,2025-11-24,8,5,6
S00583_1,E00583,2025-09-21,8,9,8
S00584_1,E00584,2025-10-20,7,10,7
S00584_2,E00584,2025-11-22,8,7,6
S00585_1,E00585,2025-07-19,10,9,7
S00585_2,E00585,2025-10-19,10,6,9
S00585_3,E00585,2025-12-23,10,9,10
S00586_1,E00586,2025-10-26,7,7,9
S00586_2,E00586,2025-11-14,5,10,6
S00587_1,E00587,2025-08-28,6,6,9
S00588_1,E00588,2025-10-21,7,8,10
S00589_1,E00589,2025-08-18,7,7,6
S00590_1,E00590,2025-12-27,10,10,10
S00591_1,E00591,2025-07-10,7,7,7
S00591_2,E00591,2025-07-16,6,5,6
S00592_1,E00592,2025-09-06,8,10,7
S00592_2,E00592,2025-12-07,10,10,9
S00593_1,E00593,2025-10-15,5,8,7
S00593_2,E00593,2025-11-15,7,4,7
S00594_1,E00594,2025-07-22,8,5,7
S00594_2,E00594,2025-08-27,9,8,8
S00594_3,E00594,2025-12-16,7,6,7
S00595_1,E00595,2025-08-16,8,10,9
S00596_1,E00596,2025-10-21,7,7,7
S00596_2,E00596,2025-11-17,4,5,9
S00597_1,E00597,2025-10-26,7,6,6
S00598_1,E00598,2025-07-05,7,8,9
S00599_1,E00599,2025-08-27,9,6,10
S00599_2,E00599,2025-12-06,10,6,6
S00600_1,E00600,2025-12-04,6,6,6
S00601_1,E00601,2025-08-05,10,9,9
S00601_2,E00601,2025-09-09,8,7,6
S00601_3,E00601,2025-10-11,8,8,8
S00602_1,E00602,2025-09-08,7,7,7
S00602_2,E00602,2025-09-26,6,6,6
S00603_1,E00603,2025-07-15,8,8,7
S00603_2,E00603,2025-10-16,4,8,5
S00603_3,E00603,2025-12-11,5,8,6
S00604_1,E00604,2025-10-06,4,6,5
S00604_2,E00604,2025-12-18,6,3,6
S00605_1,E00605,2025-10-11,5,7,6
S00605_2,E00605,2025-12-08,8,7,8
S00606_1,E00606,2025-10-26,8,7,6
S00607_1,E00607,2025-08-28,5,4,4
S00607_2,E00607,2025-09-20,3,4,6
S00608_1,E00608,2025-11-07,7,6,8
S00609_1,E00609,2025-09-14,5,2,3
S00610_1,E00610,2025-08-07,8,7,8
S00610_2,E00610,2025-08-25,7,8,6
S00611_1,E00611,2025-10-03,2,7,4
S00612_1,E00612,2025-12-02,9,9,10
S00613_1,E00613,2025-09-27,6,9,9
S00614_1,E00614,2025-09-16,8,7,9
S00614_2,E00614,2025-12-20,10,5,9
S00615_1,E00615,2025-12-01,9,10,5
S00616_1,E00616,2025-09-26,8,9,8
S00617_1,E00617,2025-07-16,6,7,6
S00617_2,E00617,2025-10-04,7,7,6
S00617_3,E00617,2025-12-22,7,7,5
S00618_1,E00618,2025-08-15,7,8,6
S00618_2,E00618,2025-11-07,6,2,5
S00618_3,E00618,2025-12-28,8,5,5
S00619_1,E00619,2025-07-30,6,4,5
S00619_2,E00619,2025-12-19,5,6,6
S00620_1,E00620,2025-11-22,6,5,6
S00620_2,E00620,2025-11-25,6,7,6
S00620_3,E00620,2025-12-27,8,8,10
S00621_1,E00621,2025-07-11,5,6,7
S00622_1,E00622,2025-08-15,10,7,9
S00622_2,E00622,2025-11-12,10,9,8
S00623_1,E00623,2025-09-23,4,10,6
S00624_1,E00624,2025-12-15,5,4,4
S00625_1,E00625,2025-07-30,6,9,9
S00626_1,E00626,2025-08-21,10,9,9
S00626_2,E00626,2025-10-10,10,10,9
S00627_1,E00627,2025-08-18,6,4,6
S00627_2,E00627,2025-11-06,6,8,8
S00628_1,E00628,2025-07-18,9,6,8
S00628_2,E00628,2025-10-21,8,7,8
S00629_1,E00629,2025-10-08,9,9,7
S00629_2,E00629,2025-11-23,7,10,9
S00630_1,E00630,2025-11-15,8,6,6
S00631_1,E00631,2025-09-29,5,7,8
S00631_2,E00631,2025-12-08,7,5,3
S00632_1,E00632,2025-10-04,6,7,7
S00632_2,E00632,2025-10-13,8,8,7
S00632_3,E00632,2025-11-18,7,9,5
S00633_1,E00633,2025-12-22,6,6,5
S00634_1,E00634,2025-07-17,5,6,5
S00635_1,E00635,2025-09-25,7,6,9
S00635_2,E00635,2025-10-23,9,8,7
S00635_3,E00635,2025-10-30,6,8,7
S00636_1,E00636,2025-08-13,8,8,6
S00636_2,E00636,2025-10-31,9,7,6
S00637_1,E00637,2025-12-19,9,9,10
S00638_1,E00638,2025-07-07,9,8,8
S00638_2,E00638,2025-09-20,10,7,9
S00638_3,E00638,2025-11-03,10,9,8
S00639_1,E00639,2025-09-24,7,7,4
S00639_2,E00639,2025-10-02,7,5,5
S00640_1,E00640,2025-07-20,6,6,7
S00640_2,E00640,2025-07-28,6,6,7
S00640_3,E00640,2025-09-01,7,6,4
S00641_1,E00641,2025-07-21,10,10,10
S00641_2,E00641,2025-08-17,8,8,9
S00642_1,E00642,2025-07-02,8,7,5
S00642_2,E00642,2025-11-07,8,4,5
S00643_1,E00643,2025-09-27,8,6,6
S00644_1,E00644,2025-07-23,6,5,6
S00644_2,E00644,2025-09-20,6,9,7
S00645_1,E00645,2025-10-27,9,6,9
S00645_2,E00645,2025-10-28,8,7,8
S00646_1,E00646,2025-11-29,10,10,9
S00647_1,E00647,2025-08-10,10,9,9
S00647_2,E00647,2025-11-02,9,9,10
S00648_1,E00648,2025-09-11,8,10,8
S00648_2,E00648,2025-11-13,8,7,8
S00649_1,E00649,2025-09-23,7,7,6
S00649_2,E00649,2025-12-26,8,7,6
S00650_1,E00650,2025-07-18,7,9,9
S00650_2,E00650,2025-09-07,8,10,10
S00651_1,E00651,2025-12-13,8,10,6
S00652_1,E00652,2025-07-21,9,7,9
S00652_2,E00652,2025-10-16,9,8,7
S00653_1,E00653,2025-08-06,7,7,10
S00653_2,E00653,2025-10-03,6,7,7
S00654_1,E00654,2025-08-11,4,5,4
