employee_id,age,gender,location,department,job_role,tenure_months,salary,performance_rating,engagement_score,promotion_last_2yrs,remote_status,attrition
E00310,45,Female,Atlanta,Legal,Paralegal,101,154400,4,81,0,Hybrid,No
E00311,42,Female,Redmond,IT,Systems Analyst,153,126100,3,78,0,Remote,Yes
E00312,48,Male,Seattle,Sales,Business Development Rep,70,107500,5,87,1,Hybrid,No
E00313,37,Male,Redmond,Marketing,Campaign Manager,25,120800,4,65,0,Hybrid,No
E00314,50,Female,Toronto,Engineering,Engineering Manager,47,133500,3,80,0,Remote,No
E00315,48,Female,Austin,Engineering,Senior Software Engineer,72,131600,5,70,0,Hybrid,No
E00316,32,Female,Seattle,Marketing,Content Strategist,81,131700,5,80,1,Onsite,No
E00317,33,Male,New York,Marketing,Marketing Analyst,72,110700,4,74,0,Hybrid,No
E00318,38,Male,New York,Product,Product Manager,85,145900,4,91,0,Remote,No
E00319,42,Female,Seattle,HR,People Program Manager,37,84300,3,98,1,Remote,No
E00320,45,Male,Redmond,Finance,Finance Manager,18,135900,5,74,0,Hybrid,No
E00321,45,Male,Redmond,HR,Recruiter,44,117200,4,55,0,Hybrid,No
E00322,39,Male,Dallas,HR,People Program Manager,61,112400,3,72,0,Remote,No
E00323,43,Female,Austin,IT,IT Support Engineer,129,121900,4,71,0,Hybrid,Yes
E00324,38,Female,Redmond,HR,HR Analyst,96,100500,5,89,0,Hybrid,Yes
E00325,31,Male,Toronto,Marketing,Growth Marketing Manager,58,97800,4,78,1,Hybrid,No
E00326,34,Male,Dallas,Operations,Operations Manager,62,97100,4,48,0,Hybrid,No
E00327,41,Male,Dublin,HR,HR Analyst,130,146300,5,79,1,Hybrid,No
E00328,32,Male,Atlanta,IT,Security Analyst,142,115500,4,71,0,Remote,No
E00329,55,Female,London,Finance,Accounting Analyst,37,93600,3,61,0,Remote,Yes
E00330,58,Female,Seattle,Product,Product Manager,140,162200,5,69,0,Onsite,No
E00331,38,Male,Redmond,Product,Program Manager,28,149900,3,94,1,Hybrid,No
E00332,42,Male,Redmond,Engineering,Data Engineer,106,147000,2,71,1,Onsite,No
E00333,31,Female,Redmond,Product,Product Analyst,31,150400,4,61,0,Onsite,No
E00334,42,Female,Redmond,IT,Cloud Operations Analyst,59,127500,5,98,0,Onsite,No
E00335,25,Female,Toronto,Customer Support,Customer Success Manager,34,60200,3,39,0,Hybrid,Yes
E00336,49,Male,New York,Customer Support,Support Specialist,61,78200,4,66,0,Hybrid,No
E00337,37,Female,Atlanta,Product,Product Manager,29,126800,3,76,0,Onsite,No
E00338,33,Female,Dallas,Product,UX Research Coordinator,39,148300,3,83,0,Hybrid,No
E00339,49,Male,Seattle,Finance,Accounting Analyst,32,97800,3,47,0,Onsite,Yes
E00340,43,Female,London,HR,People Program Manager,149,106400,4,79,0,Hybrid,No
E00341,44,Female,Redmond,Customer Support,Escalations Analyst,58,78400,4,70,1,Onsite,No
E00342,40,Female,Redmond,Product,UX Research Coordinator,70,154000,3,76,0,Remote,No
E00343,37,Male,London,HR,Recruiter,124,130200,4,48,0,Hybrid,No
E00344,32,Male,Bangalore,HR,HR Analyst,71,125600,5,75,0,Hybrid,No
E00345,40,Male,London,Marketing,Content Strategist,24,105100,2,33,0,Onsite,No
E00346,36,Female,Redmond,Engineering,Engineering Manager,55,145700,4,73,0,Onsite,No
E00347,32,Female,Toronto,HR,HR Business Partner,107,94600,3,76,0,Hybrid,No
E00348,51,Female,Austin,Legal,Contract Analyst,29,149000,4,71,0,Remote,No
E00349,36,Male,Dublin,HR,People Program Manager,33,113700,3,66,1,Hybrid,No
E00350,46,Male,Redmond,Product,Program Manager,75,136300,3,36,0,Remote,Yes
E00351,56,Female,Toronto,IT,Security Analyst,108,140600,5,86,0,Hybrid,No
E00352,37,Male,Redmond,Sales,Sales Operations Analyst,29,101100,3,77,0,Hybrid,Yes
E00353,58,Male,Chicago,HR,People Program Manager,89,116800,5,80,0,Hybrid,No
E00354,29,Male,Redmond,Engineering,Engineering Manager,50,148600,3,73,0,Onsite,No
E00355,29,Female,London,Operations,Business Operations Specialist,48,105600,5,58,0,Hybrid,No
E00356,32,Male,Dallas,Finance,Financial Analyst,53,110100,4,86,0,Hybrid,No
E00357,42,Male,New York,Marketing,Campaign Manager,68,123400,5,96,0,Remote,No
E00358,39,Female,Redmond,Customer Support,Support Team Lead,41,96100,3,84,0,Onsite,No
E00359,27,Female,Bangalore,Engineering,Engineering Manager,37,148400,4,56,0,Onsite,No
E00360,39,Male,Dublin,Product,UX Research Coordinator,75,137900,3,66,0,Remote,No
E00361,41,Female,London,Customer Support,Escalations Analyst,83,95400,3,59,1,Onsite,Yes
E00362,49,Male,Toronto,Engineering,Software Engineer,34,164200,4,51,0,Onsite,No
E00363,45,Female,Dublin,IT,IT Support Engineer,69,115100,4,73,0,Hybrid,No
E00364,24,Female,Austin,Finance,Financial Analyst,97,142400,4,70,0,Remote,No
E00365,33,Non-Binary,Chicago,Sales,Sales Manager,64,110900,3,70,1,Remote,No
E00366,48,Male,Toronto,Sales,Sales Manager,12,107500,5,61,0,Remote,No
E00367,35,Female,Dallas,Customer Support,Escalations Analyst,100,108100,5,71,1,Hybrid,No
E00368,33,Non-Binary,Atlanta,Marketing,Campaign Manager,30,112700,3,77,0,Remote,No
E00369,45,Male,Toronto,Product,Product Analyst,80,149800,4,79,1,Hybrid,No
E00370,37,Male,London,Marketing,Campaign Manager,60,110500,3,81,0,Hybrid,No
E00371,30,Male,London,Engineering,Software Engineer,65,138100,3,61,0,Onsite,Yes
E00372,35,Female,Seattle,Sales,Sales Manager,7,110700,4,80,0,Hybrid,No
E00373,37,Male,Austin,Finance,FP&A Analyst,105,124900,2,71,1,Remote,No
E00374,30,Female,Austin,Legal,Legal Operations Specialist,57,112000,4,97,0,Hybrid,No
E00375,47,Female,Seattle,Engineering,Software Engineer,28,154400,4,70,0,Remote,No
E00376,35,Male,Redmond,Engineering,Senior Software Engineer,76,162300,5,91,0,Hybrid,No
E00377,31,Male,London,Product,Product Manager,52,145500,5,66,0,Hybrid,No
E00378,36,Female,Seattle,HR,HR Business Partner,43,98600,5,85,0,Onsite,No
E00379,37,Female,Chicago,Sales,Account Executive,54,118600,4,73,0,Hybrid,Yes
E00380,34,Female,Seattle,Engineering,Engineering Manager,43,141400,4,93,0,Remote,No
E00381,32,Male,Seattle,Marketing,Campaign Manager,37,109700,4,49,0,Hybrid,Yes
E00382,40,Female,New York,Customer Support,Escalations Analyst,27,94300,5,53,1,Hybrid,No
E00383,39,Male,London,Engineering,Engineering Manager,52,152300,3,71,0,Onsite,No
E00384,35,Female,Redmond,Engineering,Data Engineer,34,154000,3,56,0,Onsite,Yes
E00385,48,Male,Redmond,Engineering,Data Engineer,27,133400,3,54,0,Onsite,No
E00386,49,Male,Toronto,Product,UX Research Coordinator,59,156800,4,68,0,Hybrid,No
E00387,36,Male,Redmond,Customer Support,Escalations Analyst,142,95000,3,79,0,Hybrid,No
E00388,35,Female,Dallas,Engineering,Software Engineer,97,165500,5,81,0,Hybrid,No
E00389,33,Male,Atlanta,Product,Product Analyst,30,140600,4,80,0,Hybrid,No
E00390,27,Male,New York,Sales,Account Executive,81,138400,4,65,0,Hybrid,No
E00391,42,Non-Binary,Austin,Engineering,Software Engineer,35,143000,5,81,0,Remote,No
E00392,34,Female,Redmond,Sales,Account Executive,52,127100,3,77,1,Hybrid,No
E00393,39,Male,London,Product,Product Manager,38,126700,3,59,0,Onsite,No
E00394,40,Female,Chicago,Engineering,Data Engineer,162,169400,3,64,0,Remote,No
E00395,41,Male,Austin,IT,Security Analyst,100,114600,4,63,0,Remote,Yes
E00396,41,Male,Redmond,HR,HR Analyst,28,102000,3,58,1,Remote,No
E00397,33,Female,Redmond,Engineering,Senior Software Engineer,58,147900,4,68,0,Remote,No
E00398,34,Female,Redmond,Engineering,Data Engineer,69,141400,4,81,1,Onsite,No
E00399,55,Male,Dublin,Marketing,Content Strategist,50,99000,4,61,0,Onsite,Yes
E00400,41,Female,Redmond,IT,IT Support Engineer,87,101700,4,66,0,Onsite,No
E00401,36,Male,Chicago,Engineering,Software Engineer,75,159200,5,84,0,Onsite,No
E00402,46,Female,New York,Marketing,Marketing Analyst,40,92800,3,68,0,Hybrid,Yes
E00403,37,Female,Redmond,Engineering,Senior Software Engineer,109,154800,3,79,1,Onsite,No
E00404,44,Male,Redmond,Sales,Business Development Rep,7,127700,4,76,0,Remote,Yes
E00405,35,Male,Austin,Marketing,Content Strategist,46,98100,3,51,0,Remote,No
E00406,36,Male,Dallas,Sales,Business Development Rep,32,118700,5,73,0,Hybrid,No
E00407,37,Female,Dublin,Product,Product Manager,84,135300,4,86,1,Onsite,No
E00408,28,Female,Toronto,Product,Product Analyst,57,138900,4,98,1,Hybrid,No
E00409,46,Male,Chicago,Finance,Finance Manager,46,114200,3,67,0,Hybrid,No
E00410,44,Female,Seattle,IT,Cloud Operations Analyst,44,106200,4,66,1,Hybrid,No
E00411,40,Male,Atlanta,Marketing,Content Strategist,29,97400,4,66,0,Hybrid,No
E00412,31,Male,Redmond,Finance,Finance Manager,63,100800,3,45,0,Onsite,No
E00413,34,Male,New York,Finance,Finance Manager,105,139300,5,76,1,Remote,No
E00414,53,Male,Bangalore,Customer Support,Support Specialist,56,113300,4,84,0,Remote,Yes
E00415,40,Female,Austin,Customer Support,Support Specialist,31,78900,4,84,0,Hybrid,Yes
E00416,33,Female,New York,Finance,Finance Manager,97,130900,4,59,1,Hybrid,No
E00417,47,Female,London,Product,UX Research Coordinator,83,145200,4,75,1,Hybrid,No
E00418,54,Female,Redmond,Sales,Account Executive,31,120400,5,72,0,Hybrid,No
E00419,47,Female,Redmond,Engineering,Software Engineer,146,158800,4,82,1,Hybrid,No
E00420,41,Male,Redmond,IT,Security Analyst,40,121000,4,69,0,Remote,No
E00421,28,Male,Austin,Sales,Account Executive,131,136100,4,76,1,Hybrid,Yes
E00422,31,Male,Chicago,HR,Recruiter,142,121800,3,36,0,Onsite,No
E00423,43,Female,Toronto,Product,Program Manager,38,153700,4,98,0,Onsite,No
E00424,32,Male,Chicago,Sales,Sales Operations Analyst,23,112500,4,98,1,Remote,No
E00425,44,Female,Chicago,Finance,Financial Analyst,92,133700,4,69,0,Onsite,No
E00426,35,Male,Atlanta,Engineering,Engineering Manager,25,125700,5,71,0,Hybrid,Yes
E00427,27,Male,Dublin,IT,Systems Analyst,7,90400,3,72,0,Onsite,No
E00428,36,Female,Austin,Engineering,Engineering Manager,32,156400,4,57,1,Hybrid,Yes
E00429,42,Female,Redmond,Marketing,Marketing Analyst,40,106200,3,74,0,Hybrid,No
E00430,42,Male,Toronto,Engineering,Engineering Manager,47,143900,5,68,0,Remote,No
E00431,43,Female,Dallas,Sales,Business Development Rep,64,92500,3,48,0,Onsite,Yes
E00432,36,Male,Redmond,Engineering,Software Engineer,44,137400,4,86,0,Remote,No
E00433,33,Male,Austin,Engineering,Software Engineer,77,135100,3,70,0,Hybrid,Yes
E00434,49,Male,Seattle,HR,HR Business Partner,27,84700,4,65,1,Hybrid,No
E00435,26,Non-Binary,Seattle,Sales,Business Development Rep,33,114500,4,86,0,Hybrid,No
E00436,55,Female,Bangalore,Finance,Finance Manager,33,98300,4,70,0,Remote,Yes
E00437,43,Male,London,HR,HR Analyst,67,106100,3,60,1,Hybrid,No
E00438,39,Male,Seattle,Engineering,Software Engineer,4,129300,3,59,0,Onsite,No
E00439,55,Female,Bangalore,Marketing,Content Strategist,103,119800,4,75,1,Hybrid,No
E00440,31,Female,Dublin,Finance,Accounting Analyst,32,97400,5,82,1,Remote,No
E00441,29,Female,Dublin,Engineering,Data Engineer,67,141400,4,60,0,Onsite,Yes
E00442,45,Male,Redmond,Marketing,Content Strategist,126,114300,4,72,0,Remote,No
E00443,36,Female,Dublin,Product,UX Research Coordinator,29,143800,4,84,0,Remote,No
E00444,40,Male,Redmond,Engineering,Software Engineer,87,140600,3,90,0,Hybrid,No
E00445,30,Male,Bangalore,Engineering,Software Engineer,29,119700,3,92,0,Hybrid,Yes
E00446,53,Male,Chicago,Finance,Accounting Analyst,134,137500,3,55,0,Remote,No
E00447,58,Male,Seattle,HR,HR Business Partner,10,108000,4,71,0,Remote,No
E00448,29,Male,Atlanta,Customer Support,Support Specialist,74,85400,4,70,0,Remote,Yes
E00449,53,Female,Redmond,Engineering,Senior Software Engineer,61,146300,4,70,0,Hybrid,Yes
E00450,38,Male,London,Operations,Process Improvement Analyst,92,106500,3,82,1,Onsite,No
E00451,41,Male,Atlanta,Customer Support,Support Specialist,112,87400,3,56,0,Hybrid,Yes
E00452,39,Male,Toronto,Engineering,Senior Software Engineer,81,149200,2,81,0,Hybrid,No
E00453,29,Male,Bangalore,Engineering,Data Engineer,54,158100,4,79,1,Hybrid,No
E00454,38,Male,Redmond,Operations,Operations Manager,95,122200,4,55,0,Onsite,No
E00455,34,Female,Redmond,Engineering,Data Engineer,120,155100,4,59,0,Hybrid,Yes
E00456,55,Male,Atlanta,Engineering,Senior Software Engineer,100,179800,3,54,0,Onsite,No
E00457,49,Male,New York,Sales,Account Executive,88,129800,4,60,0,Remote,No
E00458,39,Male,Austin,Customer Support,Escalations Analyst,110,94600,3,91,1,Hybrid,No
E00459,39,Male,Redmond,Customer Support,Customer Success Manager,162,99800,4,79,1,Remote,No
E00460,33,Female,Redmond,Finance,FP&A Analyst,22,107700,5,80,0,Remote,No
E00461,45,Male,Atlanta,Engineering,Engineering Manager,150,175800,3,49,0,Hybrid,No
E00462,42,Male,Seattle,Operations,Operations Manager,39,123700,4,62,0,Hybrid,No
E00463,25,Male,Bangalore,Sales,Sales Manager,109,101000,2,62,0,Hybrid,No
E00464,36,Female,New York,Engineering,Data Engineer,41,131500,4,60,0,Remote,No
E00465,29,Female,Toronto,Finance,Accounting Analyst,118,131800,5,78,0,Hybrid,No
E00466,26,Male,Redmond,IT,Security Analyst,13,96200,4,48,0,Onsite,Yes
E00467,52,Male,Austin,Legal,Contract Analyst,56,135400,5,64,0,Remote,No
E00468,29,Male,Redmond,Marketing,Content Strategist,13,93400,2,75,0,Hybrid,No
E00469,33,Male,London,Product,Product Analyst,17,165400,3,81,1,Hybrid,No
E00470,46,Male,Seattle,Engineering,Engineering Manager,55,154000,4,76,0,Remote,No
E00471,30,Male,Chicago,Legal,Legal Operations Specialist,97,142600,5,83,1,Hybrid,No
E00472,33,Female,Dallas,Sales,Sales Manager,33,108200,3,56,0,Remote,No
E00473,36,Female,Seattle,Marketing,Content Strategist,58,108500,4,75,0,Hybrid,No
E00474,41,Male,Seattle,Engineering,Engineering Manager,149,161700,3,76,1,Onsite,No
E00475,27,Male,Austin,Sales,Business Development Rep,41,119000,3,49,0,Remote,No
E00476,40,Female,Atlanta,Legal,Compliance Analyst,37,123400,2,57,1,Hybrid,Yes
E00477,36,Male,Seattle,Operations,Process Improvement Analyst,71,88300,3,78,0,Hybrid,No
E00478,45,Male,London,Marketing,Marketing Analyst,25,119600,5,72,1,Remote,No
E00479,54,Male,Toronto,Engineering,Engineering Manager,54,126200,3,68,1,Onsite,No
E00480,31,Female,Seattle,Product,Product Analyst,24,127900,3,45,0,Onsite,No
E00481,49,Female,Austin,Engineering,Senior Software Engineer,66,147100,4,81,1,Onsite,No
E00482,38,Female,Redmond,Product,Program Manager,18,136100,3,64,1,Hybrid,No
E00483,29,Female,Redmond,HR,People Program Manager,25,112500,5,93,0,Remote,No
E00484,44,Female,Dublin,Marketing,Marketing Analyst,117,137300,4,72,1,Hybrid,No
E00485,33,Non-Binary,Chicago,Operations,Business Operations Specialist,25,107400,4,93,0,Hybrid,No
E00486,33,Female,Toronto,Marketing,Content Strategist,63,96000,3,84,1,Onsite,No
E00487,43,Female,Redmond,Finance,Finance Manager,56,122300,3,67,1,Hybrid,Yes
E00488,40,Male,Austin,Product,Program Manager,142,163000,3,59,1,Hybrid,No
E00489,37,Non-Binary,Atlanta,Sales,Account Executive,29,119000,5,63,0,Hybrid,No
E00490,45,Female,Redmond,Finance,Financial Analyst,64,140700,5,66,0,Onsite,Yes
E00491,34,Non-Binary,Redmond,Customer Support,Escalations Analyst,44,77500,4,81,0,Remote,No
E00492,36,Male,Austin,IT,Security Analyst,28,112500,3,82,0,Onsite,No
E00493,50,Male,Austin,IT,IT Support Engineer,123,119100,2,77,0,Hybrid,No
E00494,40,Male,London,Operations,Process Improvement Analyst,65,116200,4,55,0,Remote,No
E00495,28,Male,Chicago,HR,HR Analyst,29,112300,5,84,0,Remote,Yes
E00496,41,Male,Chicago,Sales,Business Development Rep,32,129700,4,86,0,Hybrid,No
E00497,35,Female,Seattle,Customer Support,Escalations Analyst,74,73700,2,49,0,Remote,No
E00498,42,Male,Redmond,Sales,Business Development Rep,72,136400,3,82,0,Remote,No
E00499,32,Female,Redmond,Sales,Business Development Rep,85,156500,4,64,0,Hybrid,No
E00500,34,Male,London,Customer Support,Support Team Lead,90,81000,3,55,0,Onsite,Yes
E00501,35,Female,London,HR,HR Analyst,54,119900,4,93,1,Onsite,No
E00502,39,Female,Chicago,Engineering,Software Engineer,27,137500,4,75,1,Onsite,No
E00503,52,Female,New York,Operations,Business Operations Specialist,64,97200,3,66,1,Onsite,No
E00504,50,Female,Redmond,Marketing,Marketing Analyst,91,146000,4,69,1,Onsite,No
E00505,25,Female,London,Customer Support,Escalations Analyst,18,56500,4,58,0,Onsite,No
E00506,32,Female,Austin,Customer Support,Support Team Lead,23,72000,2,35,0,Onsite,Yes
E00507,33,Female,Austin,Customer Support,Support Team Lead,42,85500,4,69,0,Hybrid,No
E00508,34,Male,Seattle,Marketing,Content Strategist,69,80600,3,39,0,Onsite,No
E00509,26,Female,Toronto,Sales,Sales Manager,37,119000,3,65,0,Hybrid,No
E00510,32,Female,Austin,HR,People Program Manager,51,116600,4,71,0,Hybrid,No
E00511,52,Male,New York,Marketing,Marketing Analyst,42,95600,5,80,0,Onsite,No
E00512,34,Female,Seattle,Sales,Sales Operations Analyst,53,150200,4,57,0,Hybrid,No
E00513,27,Male,London,Customer Support,Support Team Lead,139,100000,3,61,0,Remote,Yes
E00514,34,Female,New York,Engineering,Software Engineer,70,142000,3,98,0,Hybrid,Yes
E00515,25,Female,Atlanta,Operations,Process Improvement Analyst,77,113200,3,59,0,Hybrid,No
E00516,38,Male,New York,Engineering,Senior Software Engineer,74,134100,3,76,1,Hybrid,No
E00517,37,Male,New York,Marketing,Marketing Analyst,67,107800,3,73,0,Remote,No
E00518,28,Female,Bangalore,Legal,Contract Analyst,71,117600,2,67,0,Hybrid,No
E00519,36,Male,Austin,Finance,FP&A Analyst,65,104000,3,75,0,Remote,Yes
E00520,49,Male,Bangalore,Operations,Operations Analyst,133,137300,5,60,0,Remote,No
E00521,51,Female,Dublin,Legal,Paralegal,80,137800,4,50,0,Onsite,No
E00522,34,Male,Redmond,Customer Support,Support Team Lead,72,101000,5,57,0,Hybrid,Yes
E00523,29,Male,New York,Marketing,Growth Marketing Manager,41,95000,3,45,0,Hybrid,Yes
E00524,32,Female,London,Product,Product Analyst,140,135300,4,71,0,Remote,No
E00525,35,Non-Binary,Toronto,Engineering,Senior Software Engineer,21,131300,4,67,0,Remote,No
E00526,41,Female,New York,Marketing,Content Strategist,143,137600,4,46,0,Onsite,Yes
E00527,38,Female,Chicago,Marketing,Content Strategist,94,96500,3,69,0,Remote,No
E00528,42,Male,London,Product,Product Analyst,63,135200,4,60,0,Onsite,No
E00529,42,Male,London,Marketing,Growth Marketing Manager,13,105600,3,58,0,Hybrid,No
E00530,27,Male,Seattle,IT,Cloud Operations Analyst,58,112800,3,47,0,Hybrid,Yes
E00531,30,Male,Austin,Product,Product Manager,68,157600,5,57,1,Remote,No
E00532,25,Male,Redmond,Engineering,Data Engineer,81,154700,4,77,1,Hybrid,No
E00533,47,Female,Chicago,Product,Product Analyst,119,156400,4,73,0,Hybrid,No
E00534,50,Non-Binary,New York,Customer Support,Customer Success Manager,68,72200,3,67,1,Hybrid,No
E00535,39,Female,Chicago,HR,Recruiter,34,123700,5,84,0,Remote,No
E00536,39,Male,Seattle,Finance,Accounting Analyst,63,119000,4,85,0,Remote,No
E00537,46,Female,Atlanta,Engineering,Software Engineer,63,139700,4,79,0,Remote,No
E00538,43,Male,Seattle,Engineering,Engineering Manager,66,134000,3,94,0,Hybrid,No
E00539,37,Male,Austin,Engineering,Software Engineer,29,139800,3,88,0,Remote,No
E00540,33,Female,Redmond,Sales,Sales Manager,39,108400,3,49,0,Hybrid,Yes
E00541,31,Female,London,Marketing,Campaign Manager,122,119200,3,82,0,Remote,No
E00542,53,Male,Dublin,Sales,Sales Operations Analyst,142,149000,4,73,0,Onsite,No
E00543,52,Female,New York,Finance,Accounting Analyst,51,121200,3,78,0,Onsite,No
E00544,37,Male,Redmond,IT,Systems Analyst,16,82800,4,49,0,Remote,No
E00545,37,Female,London,Engineering,Senior Software Engineer,92,130300,3,66,0,Remote,No
E00546,31,Female,Dallas,Product,UX Research Coordinator,100,131000,3,73,0,Remote,No
E00547,28,Male,Atlanta,Customer Support,Support Specialist,95,86900,3,83,0,Remote,No
E00548,31,Male,Chicago,IT,Cloud Operations Analyst,99,113800,3,62,1,Onsite,Yes
E00549,35,Female,Atlanta,Sales,Business Development Rep,82,156500,3,67,0,Hybrid,No
E00550,37,Female,Toronto,Finance,FP&A Analyst,14,96700,3,73,0,Remote,No
E00551,35,Female,Dublin,Customer Support,Support Team Lead,30,80800,4,52,0,Remote,No
E00552,36,Male,Dublin,Legal,Contract Analyst,102,136200,5,89,0,Hybrid,No
E00553,30,Female,Redmond,Engineering,Engineering Manager,124,155000,3,83,1,Remote,Yes
E00554,47,Male,Dublin,Engineering,Data Engineer,91,153100,4,91,1,Hybrid,No
E00555,35,Male,Redmond,HR,HR Business Partner,64,106500,2,64,0,Remote,No
E00556,31,Female,Bangalore,Finance,Accounting Analyst,88,130700,4,87,0,Hybrid,Yes
E00557,35,Male,London,Customer Support,Support Specialist,61,69100,3,78,0,Hybrid,No
E00558,49,Female,Atlanta,HR,People Program Manager,60,95700,2,77,0,Remote,No
E00559,39,Male,Austin,Engineering,Software Engineer,27,145500,3,64,0,Remote,No
E00560,41,Male,Toronto,Operations,Process Improvement Analyst,43,97400,3,53,1,Hybrid,No
E00561,32,Male,Redmond,HR,HR Business Partner,138,106000,3,76,0,Hybrid,Yes
E00562,32,Female,Seattle,Customer Support,Support Team Lead,78,82500,4,53,0,Hybrid,No
E00563,48,Male,Seattle,Sales,Sales Manager,151,146400,4,64,0,Remote,No
E00564,57,Male,Seattle,Customer Support,Support Specialist,50,74600,4,71,0,Hybrid,No
E00565,50,Male,Austin,Engineering,Data Engineer,41,134500,4,58,0,Remote,No
